id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1247399775885864962,"India’s COVID19 numbers so far:   Tests: 140, 293  Positive: 4778  Deaths: 136  Recovered: 382  Tests/1M: 102   We… https://t.co/pDkACINunj",CharlieGulshan,Tue Apr 07 05:44:16 +0000 2020,0,0,717,970,en,India
1247399776347402240,Al menos tres médicos en Bogotá estarían en cuidados intensivos por covid-19  https://t.co/q7BiXsZXZT vía @RevistaSemana,JUANDAVIDVR,Tue Apr 07 05:44:16 +0000 2020,0,0,864,1482,es,Colombia
1247399802486177793,Coronavirus Disease 2019 (COVID-19) Infection and Renin Angiotensin System Blockers https://t.co/7g5PYJRiRT,rdk4558,Tue Apr 07 05:44:23 +0000 2020,0,0,27,5,en,United States
1247399852151123968,Morning. Stay at home. Stay safe. #StayAtHomeSaveLives #COVID19 #coronavirus 🏡🏡🏡 https://t.co/koTA14FKpi,tjfluffy73,Tue Apr 07 05:44:34 +0000 2020,0,0,1954,587,en,United Kingdom
1247399859419676672,"India’s Covid-19 testing figures show a mysterious, recurring pattern https://t.co/XQ6MvBXxL8 | @AnooBhu reports",KarnikaKohli,Tue Apr 07 05:44:36 +0000 2020,0,0,1107,38756,en,India
1247399864985624578,"Muchas de las defunciones, quedarán sin tener la confirmación de #COVID19  ,aunque por asociación epidemiológica po… https://t.co/DoqI4ZguE8",BlancaMx,Tue Apr 07 05:44:38 +0000 2020,0,0,1956,847,es,México
1247399889153060866,I want @MLB back more than anyone but this plan seems too soon. #COVID19 is not a game. ⚾️🌵https://t.co/0zuJg9ylOG,sarahelizab370,Tue Apr 07 05:44:43 +0000 2020,0,0,3300,701,en,United States
1247399917930205190,The twitter 👮 shamed me into taking down a tweet.  I apologize if I offended any of my students with the Covid-19 l… https://t.co/z5c1YW4Oc8,rrivero,Tue Apr 07 05:44:50 +0000 2020,0,0,482,370,en,United States
1247399940579622912,😳😳😳😳  y ustedes creían que era difícil adaptar su trabajo en tiempos de Coronavirus 19,mafer_rivera510,Tue Apr 07 05:44:56 +0000 2020,0,0,1601,2300,es,Guatemala
1247399943498801152,#Tuesday #April Day what ever if part #lockdown it was forgotten amidst all the #COVID19 i recently achieved 15 &amp; 1… https://t.co/L2oUNVzLRl,benscott80,Tue Apr 07 05:44:56 +0000 2020,0,0,3792,1462,en,United Kingdom
1247400165360586752,Coronavirus: China records first day with no deaths since January #Coronavirus https://t.co/veZ3AHTwfT,judi_juicy,Tue Apr 07 05:45:49 +0000 2020,0,0,1264,72,en,United States
1247400173992624128,Mayor of Chicago says Coronavirus is racist as 75% of those getting and dying from the virus are African Americans.… https://t.co/YJupmY3dlv,djdoug4ever,Tue Apr 07 05:45:51 +0000 2020,0,0,1303,587,en,United States
1247400182351687680,"Malaysia got lucky, PH government collapse before pandemic hit us, how they downplaying this virus threat. #COVID19",FreddyWilfred,Tue Apr 07 05:45:53 +0000 2020,0,0,66,81,en,Malaysia
1247400225347522560,Exclusive: Nurse caring for coronavirus patients at Brisbane hospital contracts illness https://t.co/HHOAIhn0U5… https://t.co/ZRmBgauBu9,patricklion,Tue Apr 07 05:46:03 +0000 2020,0,0,1374,3614,en,Australia
1247400226517700608,"It's #WorldHealthDay  so let's pledge to fight against #Covid19 to make world healthy. For this purpose, we have to… https://t.co/vXFDVPQitC",srimaanraja,Tue Apr 07 05:46:04 +0000 2020,0,0,644,199,en,India
1247400280834084869,Este coronavirus es más vago que Dora la exploradora,Bayron_92,Tue Apr 07 05:46:17 +0000 2020,0,0,2078,791,es,Honduras
1247400305173692418,The novel #Coronavirus can be stopped if we stop ourselves from visiting crowded places.Please stay at home and com… https://t.co/AklApfPTqS,KidsWonderbeats,Tue Apr 07 05:46:22 +0000 2020,0,0,1,0,en,India
1247400362576883712,Hi @elysee @swedishPM the world urgently needs a vaccine against #COVID19 — but funds are running out. Will you ste… https://t.co/Mbzc4rH5fa,aliuelhasan,Tue Apr 07 05:46:36 +0000 2020,0,0,622,586,en,Nigeria
1247400381572763649,"@SFMayor us next?  RT All L.A. residents with symptoms can now get coronavirus tests as restrictions are lifted, Ga… https://t.co/rihsWdo904",DanCas2,Tue Apr 07 05:46:41 +0000 2020,0,0,10221,9276,en,United States
1247400421162876930,"It’s TOMORROW 11am (CET): a more than useful expert talk during those times of #COVID19 , on China’s fast healthcar… https://t.co/Xjl125DxYk",ChinaConnectEU,Tue Apr 07 05:46:50 +0000 2020,0,0,1003,3457,en,France
1247400436174221312,"COVID-19: Coquitlam company retools, will be first in Canada to produce N95 respirators  https://t.co/D4YT6JK7ZF",giftyminhas,Tue Apr 07 05:46:54 +0000 2020,0,0,259,50,en,Canada
1247400446408503298,@juanrallo El Coronavirus ha abierto la caja de Pandora del hipercontrol que tanto ansiaba España. Modelo Chino..,FMLmmc,Tue Apr 07 05:46:56 +0000 2020,0,0,1062,690,es,Holanda
1247400488921939968,"25 día de confinamiento..., me conformaría con poder salir 5Km....#COVID19 #correr #joemquedoacasa",celestinogilco1,Tue Apr 07 05:47:06 +0000 2020,0,0,716,182,es,Espanya
1247400497344131072,"Yo no les fallé, primera semana me dió una rinitis la triplehp que creí que ya me moría de Covid-19😂😂😂",Mariahhh9704,Tue Apr 07 05:47:08 +0000 2020,0,0,209,239,es,Colombia
1247400501513261058,Think about this all the time and have to remind myself it was not filmed in this *coronavirus* era... 😅,arica_leonard,Tue Apr 07 05:47:09 +0000 2020,0,0,551,293,en,United States
1247400511306858497,"AirbnB has just raised $1,000,000,000. #COVID19",TimKipchumba,Tue Apr 07 05:47:12 +0000 2020,0,0,5468,5117,en,Kenya
1247400528222531586,"Noticias por aquí de sopotocientos muertos, noticias por aquí que el coronavirus ha aumentado a cierta cifra, notic… https://t.co/h3csp5BLfZ",ArianaTovar,Tue Apr 07 05:47:16 +0000 2020,0,0,531,945,es,Peru
1247400549064101888,"#COVID19🔴| (2/5) @IFT_MX pide a operadores otorguen al menos ""100 minutos de voz para llamadas nacionales y 150 SMS… https://t.co/nbNdV8l6G1",87punto3,Tue Apr 07 05:47:21 +0000 2020,0,0,1032,1160,es,México
1247400557876150272,A wonderful message from the best of the film industry #StayHomeStaySafe #COVID19 #Indiastandsunited,ritzbora,Tue Apr 07 05:47:23 +0000 2020,0,0,86,73,en,India
1247400591413952512,Gracias Covid19 por permitirnos escucahar al grupo marrano en vivo. Hermosas canciones para escuchar en semana sant… https://t.co/XKZchsUJSf,Aletz_CastroAC7,Tue Apr 07 05:47:31 +0000 2020,0,0,475,131,es,México
1247400593553010691,COVID-19 ONLINE WORKSHOPS STARTING THIS SATURDAY!  If you’re wondering whether our online art and craft workshops a… https://t.co/v4Z4lbJDIb,creativedaysbed,Tue Apr 07 05:47:31 +0000 2020,0,0,51,98,en,United Kingdom
1247400618702131201,Repost @kutrinen by @media.repost: #covid19 #presidenttrump https://t.co/VmttAXcgY8,MarttaOn,Tue Apr 07 05:47:37 +0000 2020,0,0,324,190,en,Suomi
1247400626608316422,Don't share any kind of fake news regarding covid 19 by any person. Govt will only give u. Authentic news regarding… https://t.co/V01M4uHBvb,pankajAdv3,Tue Apr 07 05:47:39 +0000 2020,0,0,123,3,en,India
1247400670094864385,"Portadas de prensa, correspondientes al martes 07 de abril del año del coronavirus https://t.co/KmJNNEdSNv",Exojo,Tue Apr 07 05:47:49 +0000 2020,0,0,454,4468,es,España
1247400674968719360,Here are two doctors from #Ireland who contracted #Covid19 while doing their jobs. Watch how remarkable they are in… https://t.co/gMMy95rFOV,AriffShihab,Tue Apr 07 05:47:51 +0000 2020,0,0,1035,3138,en,Ireland
1247400725274963968,1 day. 4 moods In the times of COVID-19 How are y'all mamas holding up? 'Bout to go bananas over here 🤣 . . . . . .… https://t.co/rF7PhdlgnN,raniamerchak,Tue Apr 07 05:48:03 +0000 2020,0,0,354,590,en,United States
1247400761899671552,"Coronavirus: President, PM, Ministers, MPs to take 30% salary cut for a year https://t.co/H4dAPdB0mc via NaMo App https://t.co/HTGNOJsfE6",VipinKu71137422,Tue Apr 07 05:48:11 +0000 2020,0,0,102,123,en,India
1247400800734904320,SDG and Covid 19 pandemic the real picture. This pandemic has effect on every goal and has dragged the pace of sche… https://t.co/cnAuSwSQ5X,Visionphemy,Tue Apr 07 05:48:21 +0000 2020,0,0,829,108,en,Nigeria
1247400829025497094,"@realDonaldTrump EN. COVID-19  Deaths: (Italy,Spain-8%)💥info for corona: https://t.co/DM4Pp4nd3i",bums56,Tue Apr 07 05:48:27 +0000 2020,0,0,501,206,en,Latvia
1247400900634738688,"Buenas noticias, el Vaticano confirma q en unos meses tendrá el rezo en contra del coronavirus. https://t.co/IDAoC3iRw5",ivancitomorato,Tue Apr 07 05:48:44 +0000 2020,0,0,1604,872,es,España
1247400938685386752,Update #CoronaVirus in #SriLanka! 😷Total 180 infected 😷6 deaths 😷38 recovered &amp; discharged  😷136 active patients  😷… https://t.co/xB31pPynt8,SriLankaTweet,Tue Apr 07 05:48:54 +0000 2020,0,0,19849,90404,en,Sri Lanka
1247400947027824640,@Scone_Mason Yep up until Coronavirus I was Lincoln &amp; Manchester area. Now I’m in Los Feliz temporarily while I fig… https://t.co/YGSoJJa22X,sanchohack,Tue Apr 07 05:48:56 +0000 2020,0,0,555,582,en,United States
1247400954401439745,"Six more SpaceX employees test positive for coronavirus, report says https://t.co/NOMC9LRY2a https://t.co/Oh1sEP757b",genobkk,Tue Apr 07 05:48:57 +0000 2020,0,0,878,917,en,Thailand
1247401001382019072,McConnel common in ARDS due to COVID-19,nossikoff,Tue Apr 07 05:49:08 +0000 2020,0,0,607,860,en,Bulgaria
1247401018670723073,UK Government’s testing chief admits none of 3.5m coronavirus antibody kits imported from China work sufficiently https://t.co/ObHbsq24Or,MehHarshil,Tue Apr 07 05:49:13 +0000 2020,0,0,403,5099,en,India
1247401101655248896,#COVID19🔴| (3/5) Para @Telcel hay que enviar SMS con la palabra 'contigo' al 5050.  #87Punto3 | https://t.co/O3UTWUCgtm 📻🚩,87punto3,Tue Apr 07 05:49:32 +0000 2020,0,0,1032,1160,es,México
1247401168151744513,¿Cuándo China va a sacar el Covid-19 Pro de Xiaomi?,aesgx_,Tue Apr 07 05:49:48 +0000 2020,0,0,1554,19788,es,Colombia
1247401243867299840,@VLADDO En Venezuela ya hay presos por denunciar que el Coronavirus creció en la población,Melquia92747524,Tue Apr 07 05:50:06 +0000 2020,0,0,55,5,es,Venezuela
1247401261118390273,COVID-19 just took my bestfriend’s grandmother .. stay inside please,xohannahmt,Tue Apr 07 05:50:10 +0000 2020,0,0,268,327,en,United States
1247401302705004545,Longer read but very interesting &gt; Hydroxychloroquine: how an unproven drug became Trump’s coronavirus miracle cure https://t.co/gY2K2LFqf6,val_hudson,Tue Apr 07 05:50:20 +0000 2020,0,0,1378,4825,en,United Kingdom
1247401304214982657,Has the penny dropped at how serious #COVID19 is for us all?! If the answer is ‘no’; read this clear article from… https://t.co/bAKBGLk5bO,MikeBakerMedia,Tue Apr 07 05:50:21 +0000 2020,0,0,755,596,en,United Kingdom
1247401316214693888,"What a beautiful day to go outside.   *checks latest Coronavirus update*              Tokyo - 1,116cases 😳   What a… https://t.co/S52cqIR6YI",KinJoLuv,Tue Apr 07 05:50:24 +0000 2020,0,0,344,349,en,Japan
1247401335990910977,"The latest #COVID19 death is a 57 year old Western Cape male, bringing to three, the number of deaths in the provin… https://t.co/WckLCI8SmI",metrobabe,Tue Apr 07 05:50:28 +0000 2020,0,0,3165,3908,en,South Africa
1247401349811245057,The #SalvationArmy in #Argentina is busy supporting vulnerable people affected by #COVID19. Thank you… https://t.co/K1bgIczzAe,TSA_Projects,Tue Apr 07 05:50:32 +0000 2020,0,0,384,1703,en,United Kingdom
1247401353770483713,"Stigmabase —  Amid COVID-19 Pandemic, Elton John Donates $1 Million to HIV AIDS Charity for This Reason: The enduri… https://t.co/FW0AK2jYHH",pairsonnalitesN,Tue Apr 07 05:50:32 +0000 2020,0,0,1347,1486,en,South Africa
1247401358388535302,tweet if you have sent a you up text during covid-19🤣,g0hamcam1,Tue Apr 07 05:50:34 +0000 2020,0,0,472,622,en,United States
1247401376709332993,"Sending love and best wishes to #MarianneFaithfull, who is currently in hospital in London, fighting Covid-19. 🙏❤️ https://t.co/1GcD8oqJ4L",PeterFahln,Tue Apr 07 05:50:38 +0000 2020,0,0,193,143,en,Sverige
1247401426357288960,My Family Has Mild Coronavirus.  Here's Our Home Covid-19 Treatment Plan https://t.co/nLBmLzql13 via @YouTube,abreak4mommy,Tue Apr 07 05:50:50 +0000 2020,0,0,6910,8593,en,United States
