id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1247679423387774976,#feinmannena24 hay una médica de Villa Regina en Rio Negro que tiene covid19 desde ayer lo sabe,bettymarileo36,Wed Apr 08 00:15:29 +0000 2020,0,0,542,169,es,Argentina
1247679435404345345,Wow. @FlaPanthers broadcasters charity is canceled due to COVID19. Team owner @Dougielarge steps up and pledges to… https://t.co/As6lz5nUgh,udontchap,Wed Apr 08 00:15:32 +0000 2020,0,0,2403,1253,en,United States
1247679438239784962,~50% of pts in this cohort from 🇮🇹 that ended up in ICU with #COVID19 had hypertension. Remarkable number. But is t… https://t.co/L4HC7qlPhF,onco_cardiology,Wed Apr 08 00:15:33 +0000 2020,0,0,973,8646,en,United States
1247679480937799680,📢AUDIO: El Malbrán identificó la circulación de tres cepas de Covid-19 en el país  https://t.co/tNyZh3v09c,Lt12A,Wed Apr 08 00:15:43 +0000 2020,0,0,19,16,es,Argentina
1247679493642297349,"20200407: Chris Knight : Late-night hosts used to come into our living rooms. During COVID-19, we're entering theirs",johnndavis,Wed Apr 08 00:15:46 +0000 2020,0,0,1266,306,en,Canada
1247679535484674048,The same man who was advised about COVID-19 early January and told his staff that it’ll blow over quickly and do no… https://t.co/L854rkhki4,cam__roy,Wed Apr 08 00:15:56 +0000 2020,0,0,2250,2843,en,United States
1247679548575092737,"Esta situación del COVID-19 se está saliendo de control 😫 cuídense mucho, los quiero 🙌🏼",kike_mena93,Wed Apr 08 00:15:59 +0000 2020,0,0,195,134,es,Mexico
1247679579470389248,"Lack of info hurt efforts 2 combat #COVID19 in low-income &amp; communities of color, which already r being inversely a… https://t.co/fOkH2N5Lhk",bensigel,Wed Apr 08 00:16:07 +0000 2020,0,0,2236,1814,en,United States
1247679581525626881,Linda Tardes Mis Amores   ☣️😷 El Coronavirus🦠  Quedate en Casa 🏠 #quedateencasa #años2020 #covid19 SIEMPRE YO❣️RELA… https://t.co/z2pZyfMJ8Y,MsSalas21,Wed Apr 08 00:16:07 +0000 2020,0,0,617,20,es,Estados Unidos
1247679586848169996,Today’s geo photo essay image comes from Allison. How has coronavirus changed your life? @NatGeo @SacredHeartCHS https://t.co/lpGXC0gT7S,MsSellecchia,Wed Apr 08 00:16:08 +0000 2020,0,0,522,371,en,Canada
1247679590413320194,#COVID19 IS JUST THE FUL BLOW UP,dolphinsman170,Wed Apr 08 00:16:09 +0000 2020,0,0,1466,349,en,United States
1247679602446798849,México tiene ya 2 mil 785 casos de Covid-19; van 141 muertos.  El estúpido gobierno que tenemos no previo y México… https://t.co/o4L2TYt2RI,CarlosRaymundoT,Wed Apr 08 00:16:12 +0000 2020,0,0,3371,2981,es,México
1247679603960885250,Open where possible; closed where necessary. Let’s start opening the country back up. #BackToWork #backtolife #COVID19,ecronert,Wed Apr 08 00:16:13 +0000 2020,0,0,2293,959,en,United States
1247679662416891912,20200407: Devika Desai : B.C. municipality wants to close border with Alberta for long weekend to slow COVID-19,johnndavis,Wed Apr 08 00:16:26 +0000 2020,0,0,1266,306,en,Canada
1247679667244597250,We need more testing and the lack of distorts the actual cases and deaths d/t covid 19. Shame on the #FakePresident,rnsle1965,Wed Apr 08 00:16:28 +0000 2020,0,0,456,189,en,United States
1247679670058967040,Estamos atentos a la situación que vivimos los argentinos a raíz del aislamiento obligatorio por el coronavirus. Pe… https://t.co/IvfwOTCh61,CeciPaezOK,Wed Apr 08 00:16:28 +0000 2020,0,0,456,2074,es,Argentina
1247679700144717824,@CHIZMAGA Most of the media I see ignore Hydroxy Chloroquine as an effective treatment for COVID 19. What the hell… https://t.co/cldaQpQfZ6,petehudgins,Wed Apr 08 00:16:35 +0000 2020,0,0,592,355,en,United States
1247679724475674625,Hospital Administrators: US Physicians/Healthcare Workers For Personal Protective Equipment in COVID-19 Pandemic -… https://t.co/6WfWIdPbmk,sharablue,Wed Apr 08 00:16:41 +0000 2020,0,0,1191,836,en,United States
