id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1248404230722838529,I ordered my mom bday dinner yesterday. Then had dinner at my house at the same time and facetimed so we had a fami…,Nascar40forever,Fri Apr 10 00:15:37 +0000 2020,0,0,365,28,en,United States
1248404237018492929,"@blueheartedly I doubt it. Personally, I think (a) he will catch the virus and die, or(b) he will refuse to leave o…",Eloise11851042,Fri Apr 10 00:15:38 +0000 2020,0,0,826,272,en,United States
1248404257184735233,I wrote this article talking about some of this- ❤️ #nbchat,Doitjewett87,Fri Apr 10 00:15:43 +0000 2020,0,0,616,382,en,United States
1248404269465661442,@aPrettyBully At all! COVID 19 got us fucked up,__Jeneee,Fri Apr 10 00:15:46 +0000 2020,0,0,739,1367,en,United States
1248405612146253825,@NoticieroSenado los colombianos consideramos que en este tiempo de crisis por el covid-19 se debe aplazar las disc…,bcaro4,Fri Apr 10 00:21:06 +0000 2020,0,0,265,124,es,Colombia
1248405612439801859,@ceraceratops hi! RN in time of covid- i’m by donation / pay what can- ♻️ regular times: sliding 45$-65$ (45$ if y…,dandlionalchemy,Fri Apr 10 00:21:06 +0000 2020,0,0,77,684,en,United States
1248405666466652160,"Update: My health and taste have both recovered, but interesting observation. My tolerance for spicy food has signi…",LAStevenAvilaDC,Fri Apr 10 00:21:19 +0000 2020,0,0,538,137,en,United States
1248405682644062209,Colegio Saint George confirmó fallecimiento de esposo de una profesora por coronavirus,Alexandernikko,Fri Apr 10 00:21:23 +0000 2020,0,0,4833,1071,es,Chile
1248405687211704322,Thousands dead and thousands on ventilators... but no fixing of accountability ? Who is responsible ?,IamNaveenKapoor,Fri Apr 10 00:21:24 +0000 2020,0,0,2644,22756,en,India
1248405695252197383,"*Dice hay tanta ansiedad en el país(despectivamente) *La ansiedad la han causado ustedes, un maldito gobiernos q es…",TitusReinoso,Fri Apr 10 00:21:26 +0000 2020,0,0,579,588,es,Estados Unidos
1248405703691100160,"And worse, guests believe the owners of the properties have their money. Airbnb gets it all up front and disburses…",gentlegardener,Fri Apr 10 00:21:28 +0000 2020,0,0,3518,877,en,United States
1248405716693446659,Join the convo on rapid adoption of #enterpriseimaging driven by COVID-19. @HIMSS @SIIM_Tweets,cherylkc,Fri Apr 10 00:21:31 +0000 2020,0,0,286,310,en,United States
1248405729574146049,"If there can be no poetry after Auschwitz and no satire after Kissinger's Nobel Peace Prize, can there be Scarfolk after coronavirus?",StaggerLeeF,Fri Apr 10 00:21:34 +0000 2020,0,0,1243,1348,en,United Kingdom
1248405737518161921,#ACTUALIZACIÓN⭕| Se presentan las comorbilidades asociadas a las defunciones por #COVID19.😷 #87Punto3 |…,87punto3,Fri Apr 10 00:21:36 +0000 2020,0,0,1032,1160,es,México
1248405746074521600,Coronavirus - Hospital grocery shopping via @YouTube,StevenSent,Fri Apr 10 00:21:38 +0000 2020,0,0,4106,2135,en,United States
1248407199258259462,It’s not too late to tune in #VirutalTownHall #AskAsa,AWainwrightTV,Fri Apr 10 00:27:25 +0000 2020,0,0,1243,5029,en,United States
1248407206095024129,Confirma @HLGatell que el #Coronavirus en #México cobró las primeras dos vidas de mujeres embarazadas. Ambas padec…,SinaloaDeport3s,Fri Apr 10 00:27:26 +0000 2020,0,0,382,488,es,México
1248407206757687299,He’s consistently one of the least knowledgeable people on #COVID19,samshrieve,Fri Apr 10 00:27:27 +0000 2020,0,0,1061,752,en,United States
1248407218879258625,Thanks for joining!,tomhucker,Fri Apr 10 00:27:29 +0000 2020,0,0,6469,6314,en,United States
1248407239947247617,Who a fuk want to do that Dual purpose✅,digitalmatrix2,Fri Apr 10 00:27:34 +0000 2020,0,0,3857,1095,en,United Kingdom
1248407243269107713,@DIGGYRULES @TimAeppel Fewer tests=less money spent on tests and treatments. If you don’t have a test saying you ha…,bmarylou92,Fri Apr 10 00:27:35 +0000 2020,0,0,72,12,en,Canada
1248407260604149761,"Sólo hoy 31 casos nuevos de Covid-19 en Gustemala mucha, las semanas que vienen los días serán así. Quédense en su saca! #QuedateEnCasa",_HectorSama,Fri Apr 10 00:27:39 +0000 2020,0,0,193,264,es,Guatemala
1248407264513232902,#CNNTownHall Is 5g the reason for COVID-19 😂,RobJobby,Fri Apr 10 00:27:40 +0000 2020,0,0,91,140,en,United States
1248407268325900289,COVID 19 has turned my son into Beavis,LangerzGrinds,Fri Apr 10 00:27:41 +0000 2020,0,0,143,31,en,United States
1248407272599900160,Truck driver here... we haul meat. Meat loads are FROZEN when they come into the reefer trailer and frozen the whol…,hellochante,Fri Apr 10 00:27:42 +0000 2020,0,0,943,3295,en,United States
1248407277012312065,"31 nuevos casos en 24 horas. El sistema de salud, más allá del válido esfuerzo de las últimas semanas, no está en c…",jceggen,Fri Apr 10 00:27:43 +0000 2020,0,0,690,4360,es,Guatemala
1248407294309593089,Sir @KTRTRS @MinisterKTR it’s very hard to find our daily needs suffering a lot due to Covid-19 crisis not in a pos…,sriniva08059538,Fri Apr 10 00:27:47 +0000 2020,0,0,2,1,en,Australia
1248407302803095559,Mi bici no tiene chapa,rmnatu,Fri Apr 10 00:27:49 +0000 2020,0,0,50,17,es,Paraguay
1248407322805669890,Support us we will serve till we can @NYCMayor @NYGovCuomo…,Collegiate_Cong,Fri Apr 10 00:27:54 +0000 2020,0,0,217,51,en,United States
1248407344079187969,Brigada Médica del Contingente Henry Reeve partió para Angola en la lucha contra la Covid-19. Integrada por 214 col…,alejandropg57,Fri Apr 10 00:27:59 +0000 2020,0,0,3359,2287,es,Cuba
1248407365419814912,@ONVentura Coherente no?... interesa tu opinión Oscar,pescadomuller,Fri Apr 10 00:28:04 +0000 2020,0,0,1520,1600,es,Uruguay
1248407365298171904,They just plain hate us and our country.,rileytheroyal,Fri Apr 10 00:28:04 +0000 2020,0,0,151,201,en,United States
1248407385695080448,"@TadaimaMx No please, no,no no noooooooooooo Maldito coronavirus",Emilian23940268,Fri Apr 10 00:28:09 +0000 2020,0,0,18,0,es,México
1248407403466375170,"I’m a big fan of @GavinNewsom and really, he doesn’t have a lot of choices with @POTUS being...well, himself.",EdwardDomain,Fri Apr 10 00:28:13 +0000 2020,0,0,2735,4168,en,United States
1248407406679183360,You know what’s pathetic? My store was quiet today. The most quiet it’s been since this all started. The difference…,yeahvictoriaaa_,Fri Apr 10 00:28:14 +0000 2020,0,0,867,1734,en,United States
1248407406813437957,"@Lipovetzky @aviacionline @juan_yer No te cansas de pasar vergüenza delincuente? Das asco... Hagan más test, no se…",FD_elenfermo,Fri Apr 10 00:28:14 +0000 2020,0,0,842,488,es,Argentina
1248407411179679744,"La COVID-19 ha matado a 6 de cada 100 contagiados en el mundo Las informaciones actuales del nuevo coronavirus, cau…",jpeguerop,Fri Apr 10 00:28:15 +0000 2020,0,0,3687,8823,es,Dominican Republic
1248407411271946241,"Like by now i dey Obomeng, this virus really fuck up my Easter",Ahn_drew,Fri Apr 10 00:28:15 +0000 2020,0,0,3720,5341,en,Ghana
1248409139883040774,El subsecretario de salud @HLGatell adelantó que #México está por entrar a la Fase 3 del #Coronavirus en un periodo…,SinaloaDeport3s,Fri Apr 10 00:35:07 +0000 2020,0,0,382,488,es,México
1248409155636850688,"Preocupados por el bienestar de nuestros clientes, continuamos trabajando para brindar salud a la comunidad. Tomamo…",RegionsPharmacy,Fri Apr 10 00:35:11 +0000 2020,0,0,272,337,es,Estados Unidos
1248409155888529412,"@YuhelZ Pero bb el coronavirus no existe, es un invento del gobierno para controlarnos xd",Javier_RamirezD,Fri Apr 10 00:35:11 +0000 2020,0,0,579,1675,es,México
1248409156295348227,Nojentos,Reenan_O,Fri Apr 10 00:35:11 +0000 2020,0,0,363,737,es,Brasil
1248409164654637056,Whoa this @nytimes chart really puts Singapore’s recent #coronavirus spike in perspective. Stay safe people.…,taneliang,Fri Apr 10 00:35:13 +0000 2020,0,0,218,369,en,Singapore
1248409182232956930,Gators CJ Henderson has been invited to the 2020 NFL Draft. The draft will of course be virtual this year &amp; shown…,KassidyGHill,Fri Apr 10 00:35:18 +0000 2020,0,0,988,5631,en,United States
1248409185693216773,Another delivery today for some very deserving people at #UHSpurchasing. These are the unsung heroes working behin…,bakedeuphoria,Fri Apr 10 00:35:18 +0000 2020,0,0,426,605,en,United States
1248409189879144450,"Stay safe out there my fellow humans. Do what you gotta do, but do it in style! #safe #smart #mask #virus #live…",ptrombly,Fri Apr 10 00:35:19 +0000 2020,0,0,495,306,en,United States
1248409189971406849,BS there Tim!,JPJABBER,Fri Apr 10 00:35:19 +0000 2020,0,0,2435,1685,en,United States
1248409978647404545,#Colombia Integra nuestro Pool de talentos para responder a la #COVID19,UNV_ROLAC,Fri Apr 10 00:38:27 +0000 2020,0,0,183,809,es,Panamá
1248409979024896001,Super-mamados.,cafar2013,Fri Apr 10 00:38:27 +0000 2020,0,0,128,57,es,Estados Unidos
1248409979544948738,I’m heartbroken to say a friend of mine has all the symptoms of #covid19 according to the #Telemedicine Dr she talk…,DecidedlyRed,Fri Apr 10 00:38:28 +0000 2020,0,0,147,13,en,United States
1248409991058317313,WHY DONT YOU GUYS INTERVIEW STEFAN MARBURY? He got incredible details cause he left China jan 22 and went back Apr…,zzellyzell,Fri Apr 10 00:38:30 +0000 2020,0,0,285,137,en,United States
1248409998922674176,Coughing Cop tells you everything you need to know about policing- do officers respect the communities they are ask…,tayasbaltimore,Fri Apr 10 00:38:32 +0000 2020,0,0,958,1411,en,United States
1248409999685996545,"COVID-19 quarantine day 26: It’s much safer for me here in my home away from evil boys &amp;, for some reason, crazy chefs.",teeepanyt,Fri Apr 10 00:38:32 +0000 2020,0,0,177,257,en,United States
1248409999933493251,Es un enfermo!!!,Carlos44374347,Fri Apr 10 00:38:32 +0000 2020,0,0,48,4,es,Uruguay
1248410003741929472,Corona would’ve been gone by now if we all just said fuck the quarantine. Should’ve had a Coronavirus party honestly,JDycha95,Fri Apr 10 00:38:33 +0000 2020,0,0,138,89,en,United States
1248410004282990592,🚨⚠️CORONA⚠️🚨 . #Caieiras #francodarocha #franciscomorato #jundiai #mairiporã #marketingdigital #sp…,marketingepubli,Fri Apr 10 00:38:34 +0000 2020,0,0,141,70,es,Brasil
