id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
1256751801900113921,Prepping the field.. A great deal of dirt going 2 B dropping on him.,BUCK_I_GUY,Sun May 03 01:05:53 +0000 2020,0,0,791,621,en,
1256751802789265416,"Coronavirus en México: suman 2,061 muertos y 22,088 casos confirmados",infobaeamerica,Sun May 03 01:05:53 +0000 2020,0,0,2678,1201361,es,
1256751802743246848,Trump's NECROPOLITICS,mary_swilling,Sun May 03 01:05:53 +0000 2020,0,0,14510,13281,en,
1256751802734673920,You have mr no brains and Obama with brains,DennisWayneJon4,Sun May 03 01:05:53 +0000 2020,0,0,222,57,en,
1256751803489824768,#USACrimesAgainstHumanity #HumanRightsViolations #HumanRightsForAllNotSome #coronavirus #HumanRights May 1 2020 Medical Expert: Federal jail [in New York] intentionally destroying medical records and hiding extent of coronavirus behind bars by @macfathom,wydmindfeersart,Sun May 03 01:05:53 +0000 2020,0,0,4999,2093,en,
1256751804538183680,Indian auto industry demands full exemption from COVID-19 lockdown - RushLane...,newsnation_24,Sun May 03 01:05:54 +0000 2020,0,0,132,557,en,
1256751804391526403,"@joncoopertweets Also, Biden made Democrat voters vote in person during a pandemic. A poll worker died due to Covid-19. Biden refuses to grant access to healthcare for all Americans who will die from being unable to afford life saving medication. He is a murderer, and has blood on his hands.",TOAK19054,Sun May 03 01:05:54 +0000 2020,0,0,4988,372,en,
1256751804785795072,@sha_n3l 5 tips to overcome being the Covid-19 jerk : 1. Give their ego the opportunity to rest during this time. Poor thing needs to be ready for use post lockdown. 2. Think before they say stupid things like this. 3. Be kind to others. 4. Stop embarrassing themselves. 5. Grow up. 💕,nayalka,Sun May 03 01:05:54 +0000 2020,0,0,70,91,en,
1256751804961951755,"@mia_astral Siempre hay un Capricornio feliz de que hay cuarentena porque así no gasta en regalos de cumpleaños, bodas, salidas, entradas de cine, transporte, etc, etc",andreinasound,Sun May 03 01:05:54 +0000 2020,0,0,1404,620,es,
1256751805083590666,@SenRickScott Sen. Scott - Do you know what you are posting? It can also be revealed the Australian government trained and funded a team of Chinese scientists who belong to a laboratory which went on to genetically modify deadly coronaviruses that could be transmitted..,kal_bigsky97,Sun May 03 01:05:54 +0000 2020,0,0,116,52,en,
1256751807054991360,The argument gets perverted when it becomes about the price of a stores items - keep the criteria clean -it is either ESSENTIAL or not.,LewisFilewis1,Sun May 03 01:05:54 +0000 2020,0,0,889,266,en,
1256751807709184000,"If one more patient can’t get their hydroxychloroquine, I’m going to scream. 😫😫. What a mess he created?!!",RaRaMD,Sun May 03 01:05:54 +0000 2020,0,0,52,9,en,
1256751808602669059,Wake me up when cuarentena ends,SuuzHdz,Sun May 03 01:05:55 +0000 2020,0,0,561,426,en,
1256751808753606656,"#cuarentena día 43, torta n°527.",ssuperflU,Sun May 03 01:05:55 +0000 2020,0,0,603,176,es,
1256751808690651137,Kano relaxes Covid-19 lockdown for 12 hours weekly via @daily_trust,PeritumNews,Sun May 03 01:05:55 +0000 2020,0,0,86,11,en,
1256751809076625417,"@RetroHonda @CPHO_Canada Do you realize that she never tweets? A PR firm received a 50 millions contract to handle tweets of key health officials for ""better communication$"" #Covid19",109qk,Sun May 03 01:05:55 +0000 2020,0,0,35,51,en,
1256751810896855040,📰🗞️ I heard enough as soon as I read the title. #SMH #UFC249,Ryexclusive7,Sun May 03 01:05:55 +0000 2020,0,0,254,240,en,
1256751811295424513,Listo !!,SoyJorgeLuisMG,Sun May 03 01:05:55 +0000 2020,0,0,1983,1705,es,
1256751811446345729,la cuarentena me hizo ver que no supere ninguna muerte ficticia y que les lloro desde hace 4 años como si lo hubiese leído por primera vez,ilomiloshawn,Sun May 03 01:05:55 +0000 2020,0,0,979,1752,es,
1256751811245023234,"Afirmar que la empresas van a quebrar, Maduro no trajo ninguna “supuesta estabilidad económica”. Tampoco Nicol’ASS con la cuarentena la ha detenido. La casa por carcel impuesta, es por la carencia de combustibles.",doserre,Sun May 03 01:05:55 +0000 2020,0,0,4136,8460,es,
1256751811433619456,This is awesome,MsMorganTaylor,Sun May 03 01:05:55 +0000 2020,0,0,745,891,en,
1256751811882598402,"""I got my own problems, I don't got no white people's problems..."" -- Alonzo Bodden on election night... #RIGHTBLACKATYA!",freewillobject,Sun May 03 01:05:55 +0000 2020,0,0,46,4,en,
1256751811953737729,"😂 remind me how many things Soros is behind? There is no frog no anime mention how is this the ""far right""? If normies protesting is far right where does that put me now? Researchers discover how far-right coronavirus protest websites are organized",HeyHoles,Sun May 03 01:05:55 +0000 2020,0,0,171,19,en,
1256751812566286336,Great news and great job. But we still need to be diligent and Cautious. We can’t run back into a disaster.,STUWBB,Sun May 03 01:05:56 +0000 2020,0,0,249,567,en,
1256751812545298432,@EricTrump .. Why no trials on this? Remdesvir has but none on Hydroxychloroquine. Remdesvir is so much more expensive. 80 Patients &amp; Staff Members Come Down with Coronavirus at Texas Nursing Home – Hydroxychloroquine Treatment Saves All But 1 Patient,EYoung04171603,Sun May 03 01:05:56 +0000 2020,0,0,5469,5057,en,
1256751812956377088,► ¡Atentos! Gobierno tiene nuevo planes con la cuarentena,periodicovzlano,Sun May 03 01:05:56 +0000 2020,0,0,348970,495202,es,
1256751814927626241,La ineptitud de ese presidente la paga con sus propios asesores.... Nada ofende más que la verdad.,UbaldoSandoval,Sun May 03 01:05:56 +0000 2020,0,0,1103,709,es,
1256751815326121986,@AyannaPressley It absolutely time to put the blame where it belongs. Adam Schiff is single handedly responsible for the Chinese coronavirus attack on America. He tied up the House Intelligence Committee on a failed impeachment coup. His traitorous act caused the HIC to miss the attack.,NicholasWylie6,Sun May 03 01:05:56 +0000 2020,0,0,23,25,en,
1256751816206934018,@SpookyTooth7 @DrLateNightNews @realDonaldTrump Trump created the coronavirus now? That's a new one.,Harambenort,Sun May 03 01:05:56 +0000 2020,0,0,1647,425,en,
1256751816366329856,Como va su sábado de cuarentena ? Yo me acabo de bajar una botella de alma mora.,Florenciarrico,Sun May 03 01:05:56 +0000 2020,0,0,144,4161,es,
1256751816576061441,@_aasc Ni cuando no era cuarentena,HectorMGalaviz,Sun May 03 01:05:57 +0000 2020,0,0,268,214,es,
1256751816706084865,"@AdrianzenEduard Pero si con 48 días, la mayoría no sigue las reglas/indicaciones. Somos pocos los que hemos acatado la cuarentena.",LeitoVr,Sun May 03 01:05:57 +0000 2020,0,0,1710,249,es,
1256751816957714432,Para que fecha creen que acabe esta pandemia?,nicolev11v,Sun May 03 01:05:57 +0000 2020,0,0,58,39,es,
1256751816970289153,"This group experienced three coaches in three semesters, arguably the toughest February schedule in the country, and the Coronavirus, which would inevitably end their junior college careers.",CardenAndrew,Sun May 03 01:05:57 +0000 2020,0,0,867,611,en,
1256751816857001990,"#NacionalesGt El presidente Giammattei informa de 44 casos nuevos de Coronavirus, en total ahora se registran 688 casos en Guatemala. También informó de una persona más fallecida por Coronavirus.",HuehueNoticias1,Sun May 03 01:05:57 +0000 2020,0,0,117,1111,es,
1256751817179844608,Dan's bullying Victorian Schools appears to be a case of premature articulation #Meadowglen,DaveyDogs,Sun May 03 01:05:57 +0000 2020,0,0,4759,3228,en,
1256751817557454848,When did this College Drop-out get his PHD in Medicine? If he didn't steal operating software from Steve Jobs Apple Microsoft would not exist. Bill Gates flew with Jeffrey Epstein on the Lolita Express all the time...,2tired2retire,Sun May 03 01:05:57 +0000 2020,0,0,771,580,en,
1256751819491024900,@realDonaldTrump @CNN Oh My God!!! This coming from the President who advised the country to try UV light and Bleach to fight the Coronavirus!!! I would not bring the subject of low IQ up Mr. President!!!,MargaretRTinch1,Sun May 03 01:05:57 +0000 2020,0,0,116,5,en,
1256751819537203200,Drug named #Remdesivir show promise in treating #covid19,iDreamzMedia,Sun May 03 01:05:57 +0000 2020,0,0,2401,3010,en,
1256751819725963264,"La pandemia ha puesto a prueba mi fe en la humanidad y mi tolerancia a la frustración y eso me enzorra, sinceramente.",FreddaGutierrez,Sun May 03 01:05:57 +0000 2020,0,0,652,291,es,
1256751821680308225,"Dear COVID19, You took so much from us. We've welcomed you more than you expected, it's time to bid goodbye.",jdlstracvd_,Sun May 03 01:05:58 +0000 2020,0,0,883,956,en,
1256751821470777345,"¡CAMILO TENGO UNA DUDA: ¿DE QUE LADO ESTAS TU? TUS ULTIMOS TUITS SON INCOMPRENSIBLES, SIENDO TU UNA PERSONA QUE DISFRUTA DE LA DEMOCRACIA! ¡NO ENTIENDO! ¡LA VIDA TE DA SORPRESAS! ¡TIENES UN SEGUIDOR MENOS! ¡QUE TE VAYA BIEN! #2MAY #3MAY #COVID_19 #2POTUS #POTUS #WESTWORLD",MARTINSDJRADIO,Sun May 03 01:05:58 +0000 2020,0,0,5441,4885,es,
1256751822053584896,"Las muertes por COVID-19 superan las 229 mil en el mundo: OMS; hay, además, 3.2 millones de contagios",abogatogarciag,Sun May 03 01:05:58 +0000 2020,0,0,1779,2097,es,
1256751822116737024,Me da miedo el desconfinamiento me da miedo salir de casa me da miedo contagiar a mi abuelo de 80 años con el que vivo no quiero salir de casa ni hacer cosas me quedo en cuarentena hasta el año que viene cuando haya vacuna chao,AntiaRialConde,Sun May 03 01:05:58 +0000 2020,0,0,982,1997,es,
1256751821466423299,@DietHeartNews Lets share some more truth not bought by spec. int. gig billionaire elites Saved my bro,stokesjmike1,Sun May 03 01:05:58 +0000 2020,0,0,4996,486,en,
1256751823383343104,"@jsm291135 @AlexBerenson @jbouie Calm down, Karen. take a deeeeeeeeeep breathe. The Coronavirus' manager will be here soon. Don't worry though, you can still make your potato salad with raisins.",deetigrr,Sun May 03 01:05:58 +0000 2020,0,0,209,171,en,
1256751823597244416,¿Creen que termine la cuarentena en #junio ?,TaniaGabriel9,Sun May 03 01:05:58 +0000 2020,0,0,143,13,es,
1256751823874134025,@Roman_panesci4 y viste como es cuarentena empiezan a regalar cromosomas,Joaquinxrtiz,Sun May 03 01:05:58 +0000 2020,0,0,182,267,es,
1256751823693766657,via @NYTimes Map of the USA &amp; each individual state &amp; where they are in the process of a gradual re-opening up. Data Based Requirement &amp; Covid19 infectious data ~RClark,MediumTeam1,Sun May 03 01:05:58 +0000 2020,0,0,253,6,en,
1256751823278481423,@realDonaldTrump Can you even imagine being responsible for the United States in the midst of the worst pandemic in a century and taking all day every day to scoure the internet for ANYTHING that might lie to flatter your ego- then letting the public know how lazy you are by subtweeting it?,FeddiUp,Sun May 03 01:05:58 +0000 2020,0,0,3375,10821,en,
